unixtime,price,amount
1474834451,597.62,0.01
1474834609,597.7,4.5
1474834609,597.7,0.16
1474834609,597.7,0.16
1474834609,597.7,0.16
1474834609,597.7,0.02
1474834664,597.73,1.08333104
1474834955,597.83,0.064
1474834957,597.83,0.01
1474834959,597.83,0.079
1474834963,597.83,0.061
1474834963,597.64,0.093
1474834965,597.64,0.059
1474834967,597.84,0.061
1474834969,597.84,0.06
1474834976,597.84,0.04
1474835175,599.23,0.02164444
1474835455,597.69,1.0
1474835458,597.69,0.036
1474835460,597.69,1.0
1474835462,597.69,0.02046
1474835464,597.69,0.07
1474835466,597.69,0.01
1474835469,597.69,0.06
1474835471,597.69,0.002
1474835471,597.65,0.104
1474835473,597.65,0.142
1474835475,597.63,0.051
1474835477,598.83,0.1
1474835477,597.7,0.028
1474835479,597.7,0.284
1474835481,597.7,0.668
1474835481,597.66,0.312
1474835483,597.66,0.046
1474835486,597.66,0.9
1474835488,597.66,0.196
1474835490,597.66,0.118
1474835493,597.66,0.526
1474835495,597.66,0.837
1474835497,597.05,0.65275
1474835499,597.05,0.226
1474835501,597.05,0.581
1474835503,597.07,0.01
1474835713,598.78,0.16
1474835713,598.78,0.16
1474835713,598.78,0.161
1474835713,598.78,0.1624183
1474835713,598.78,0.16
1474835714,598.78,0.16
1474835714,598.78,0.16
1474835714,598.78,0.161
1474835725,598.78,0.06099
1474835726,598.78,6.8e-06
1474835727,598.78,0.0609832
1474835728,598.78,0.06099
1474835731,598.78,0.0470268
1474835731,597.25,0.0609832
1474835733,597.25,0.062
1474835735,597.26,0.10801
1474835882,598.77,0.3
1474835889,598.77,0.0244964
1474836006,597.52,0.354
1474836017,597.55,0.87612
1474836019,597.53,0.67
1474836019,597.53,0.33
1474836021,597.53,0.25947
1474836023,597.53,1.0
1474836026,597.54,0.01
1474836028,597.54,1.0
1474836030,597.53,0.49489
1474836033,597.53,1.0
1474836035,597.53,0.162
1474836036,597.53,0.09457
1474836037,597.54,1.0
1474836040,597.53,0.04543
1474836040,597.53,0.161
1474836040,597.53,0.04752
1474836042,597.53,0.096
1474836044,597.54,1.0
1474836047,597.53,0.00048
1474836047,597.53,0.15874
1474836070,597.53,0.00226
1474836071,597.53,0.162
1474836071,597.53,0.161
1474836071,597.53,0.16
1474836071,597.53,0.16
1474836072,597.53,0.16
1474836072,597.53,0.168
1474836072,597.53,0.02674
1474836073,597.53,0.25265
1474836076,597.53,0.03
1474836077,597.54,0.214
1474836079,597.54,0.037
1474836082,597.54,0.96606
1474836084,597.54,0.381
1474836087,597.54,0.01
1474836089,597.54,1.0
1474836092,597.54,1.0
1474836093,597.54,0.12398
1474836095,597.54,0.133
1474836097,597.54,0.16
1474836097,597.54,0.16
1474836097,597.54,0.171
1474836098,597.54,0.169
1474836098,597.54,0.34
1474836100,597.54,0.062
1474836100,597.54,0.05937
1474836102,597.54,0.10963
1474836102,597.54,0.03937
1474836104,597.54,0.13163
1474836104,597.54,0.171
1474836104,597.54,0.167
1474836104,597.54,0.169
1474836105,597.54,0.165
1474836105,597.54,0.19637
1474836107,597.54,0.1049
1474836109,597.54,0.09873
1474836110,597.54,0.408
1474836110,597.54,0.09727
1474836112,597.54,0.07273
1474836112,597.54,0.01727
1474836114,597.54,0.01
1474836116,597.54,0.07
1474836118,597.54,0.07373
1474836118,597.54,0.399
1474836118,597.54,0.52727
1474836122,597.54,0.05573
1474836122,597.53,0.67184
1474836124,597.53,1.0
1474836127,597.53,0.05572
1474836129,597.53,0.01
1474836130,597.53,0.05572
1474836133,597.53,0.472
1474836137,597.53,0.01
1474836139,597.53,0.438
1474836141,597.53,1.0
1474836143,597.53,0.01
1474836146,597.53,1.0
1474836148,597.53,0.01
1474836150,597.53,0.01
1474836153,597.53,0.036
1474836155,597.01,0.013
1474836158,597.02,0.806
1474836160,597.01,0.595
1474836263,598.77,0.1355036
1474836263,598.77,0.161
1474836263,598.77,0.168
1474836264,598.77,0.169
1474836264,598.77,0.169
1474836264,598.77,0.03220756
1474836272,597.0,0.06281703
1474836282,597.03,1.27
1474836363,597.06,2.70875075
1474836512,597.07,0.05304369
1474836605,598.77,0.10090779
1474836904,597.09,0.14047789
1474837126,597.1,0.44968513
1474837210,598.77,0.02688465
1474837210,598.77,0.06812035
1474837545,598.77,0.08769596
1474837597,598.77,0.00418369
1474837598,598.77,0.00964628
1474837685,598.77,0.15017002
1474837685,598.77,0.06934098
1474837688,598.77,0.09265902
1474837688,598.77,0.16
1474837688,598.77,0.161
1474837689,598.77,0.16099999
1474837689,598.77,0.16200001
1474837689,598.77,0.161
1474837689,598.77,0.161
1474837689,598.77,0.16
1474837689,598.77,0.16
1474837690,599.09,2.62134098
1474837920,599.12,0.03298099
1474837938,599.14,0.76225924
1474838043,597.4,0.11131975
1474838190,597.4,0.1172
1474838195,597.4,1.248298
1474838394,599.04,0.07777684
1474838397,597.4,0.07777
1474838399,597.4,0.053
1474838401,597.4,0.07777
1474838407,599.14,0.12221
1474839060,597.4,0.05
1474839138,597.4,1.19051225
1474839139,597.4,0.161
1474839139,597.4,0.161
1474839139,597.4,0.16
1474839139,597.4,0.161
1474839139,597.4,0.161
1474839139,597.4,0.162
1474839139,597.4,0.16
1474839140,597.4,0.162
1474839140,597.4,0.161
1474839140,597.4,0.16
1474839140,597.4,0.16
1474839140,597.4,0.169
1474839140,597.4,0.16
1474839140,597.4,0.169
1474839141,597.4,0.16
1474839141,597.4,0.168
1474839141,597.4,0.16
1474839143,596.98,7.8654
1474839145,596.98,0.405
1474839145,596.95,1.7296
1474839147,597.16,0.16
1474839290,597.4,1.05448775
1474839290,597.4,0.16
1474839290,597.4,0.16
1474839290,597.4,0.16
1474839290,597.4,0.162
1474839290,597.4,0.16
1474839291,597.4,0.161
1474839291,597.4,0.161
1474839291,597.4,0.16
1474839291,597.4,0.161
1474839291,597.4,0.161
1474839291,597.4,0.162
1474839291,597.4,0.16
1474839291,597.4,0.161
1474839292,598.92,2.99371576
1474839292,598.98,2.20807038
1474839297,597.16,0.01
1474839299,597.16,0.15
1474839299,597.16,0.17
1474839299,597.16,0.14
1474839300,597.16,0.032
1474839301,597.16,0.121
1474839339,598.96,0.13134433
1474839400,598.95,0.08327907
1474839470,598.24,0.01
1474839472,598.24,0.056
1474839474,597.09,0.497
1474839476,597.16,0.01
1474839478,597.16,0.01
1474839480,596.98,0.01
1474839910,598.96,0.169
1474839911,598.96,0.13
1474839911,599.13,2.75
1474839911,599.37,1.951
1474840504,597.29,0.09268422
1474840876,599.0,0.05485
1474840878,599.0,6e-06
1474840878,599.0,0.054844
1474840880,599.0,0.05485
1474840882,599.0,0.060306
1474840882,599.0,0.097694
1474840884,599.0,0.071306
1474840884,599.0,0.040694
1474840886,599.0,0.127306
1474840886,597.29,0.1
1474840886,597.14,0.111694
1474840888,597.14,0.075
1474840891,597.13,0.01
1474840993,599.0,0.054856
1474841140,599.08,0.85137377
1474841154,597.32,0.5
1474841596,599.2,0.585
1474841601,597.31,0.301
1474841604,597.35,0.07
1474841606,597.36,0.466
1474841709,597.37,0.08386935
1474841734,597.37,0.05535377
1474841750,597.37,0.17
1474841750,597.37,0.16
1474841750,597.37,0.114523
1474841750,597.37,0.054477
1474841750,597.37,0.13845481
1474841869,599.15,0.04873507
1474842060,599.15,0.01259719
1474842070,597.37,1.32558303
1474842172,599.07,2.89854425
1474842173,599.07,1.11928957
1474842173,599.07,1.085
1474842173,599.07,0.31406511
1474842202,598.0,0.36746393
1474842203,598.0,0.161
1474842203,598.0,0.161
1474842203,598.0,0.08147096
1474842203,598.0,0.07852904
1474842203,598.0,0.16
1474842203,598.0,0.161
1474842203,598.0,0.161
1474842204,598.0,0.16
1474842204,598.0,0.159
1474842204,598.0,0.161
1474842204,598.0,0.16
1474842204,598.0,0.162
1474842204,598.0,0.10782822
1474842205,599.04,0.85409774
1474842205,599.04,2.14590226
1474842205,599.15,2.76286878
1474842245,597.38,0.08240628
1474842287,597.39,0.42650001
1474842361,597.4,0.159
1474842362,597.4,0.16
1474842362,597.4,0.16
1474842362,597.4,0.16
1474842362,597.4,0.13100696
1474842396,599.28,0.16
1474842396,599.28,0.16
1474842396,599.28,0.0311
1474842447,597.4,0.02799304
1474842447,597.4,0.05953132
1474842516,599.11,0.16
1474842516,599.11,0.1279
1474842516,599.11,0.159
1474842516,599.25,2.5531
1474842558,599.24,1.71512286
1474842854,599.09,0.1755
1474842886,597.44,0.16
1474842886,597.44,0.16
1474842886,597.44,0.16
1474842886,597.44,0.16
1474842886,597.4,0.10146868
1474842886,597.4,0.161
1474842886,597.4,0.09753132
1474842905,599.09,0.08935524
1474842977,597.4,0.049
1474842983,599.05,0.21598624
1474842997,597.4,0.01446868
1474842997,597.4,0.161
1474842998,597.4,0.16
1474842998,597.4,0.162
1474842998,597.4,0.16
1474842998,597.4,0.16
1474842998,597.4,0.16
1474842998,597.3,1.53840142
1474843103,599.01,0.13965323
1474843213,597.31,0.18117601
1474843228,598.99,0.16
1474843228,598.99,0.16
1474843228,598.99,0.162
1474843228,598.99,0.16
1474843228,598.99,0.161
1474843228,598.99,0.16
1474843229,599.09,0.037
1474843238,597.32,0.5
1474843318,597.32,0.49433897
1474843477,597.32,0.25163335
1474843555,599.06,0.2923
1474843678,597.4,0.08315
1474843701,599.31,3.0
1474843703,599.32,1.82680371
1474843862,597.56,0.06584358
1474843910,597.44,0.03270904
1474843911,597.33,0.04193187
1474843918,597.45,0.0383922
1474844072,597.38,1.0977
1474844093,597.35,0.32951546
1474844253,597.54,0.03479588
1474844284,599.31,0.159
1474844285,597.4,0.0824296
1474844289,599.31,0.0795
1474844294,599.31,0.2385
1474844299,598.71,0.00866855
1474844299,599.3,0.15033145
1474844305,599.3,0.159
1474844309,599.29,0.159
1474844314,599.29,0.159
1474844319,599.29,0.318
1474844321,599.29,0.1363542
1474844324,599.28,0.159
1474844329,599.28,0.159
1474844334,599.28,0.318
1474844339,599.27,0.159
1474844345,599.27,0.159
1474844414,597.43,1.31805478
1474844485,597.42,1.64763214
1474844526,597.4,0.29119681
1474844623,599.33,0.38443324
1474844786,599.56,0.04058085
1474844794,599.55,0.0184
1474844838,597.54,0.091465
1474844880,599.6,0.08852161
1474844894,597.5,0.17
1474844894,597.5,0.138
1474844894,597.5,0.169
1474844894,597.5,0.01728142
1474844937,599.5,0.12357488
1474845051,597.66,5.0
1474845085,597.67,0.153
1474845085,597.67,0.01332017
1474845149,597.79,0.16311015
1474845286,597.79,0.147
1474845286,597.79,0.01894188
1474845294,597.79,0.04943554
1474845315,599.4,0.1
1474845317,597.68,0.1
1474845320,597.69,0.1
1474845322,597.69,0.03
1474845405,597.42,0.05197202
1474845477,597.41,0.12
1474845477,597.36,0.21359523
1474845558,597.41,0.50317402
1474845559,597.41,0.08386233
1474845559,597.41,0.0443
1474845733,599.03,0.09594636
1474845734,597.5,1.4650807
1474845758,597.5,0.144
1474845758,597.45,0.71319644
1474845790,597.43,0.169
1474845790,597.41,0.07826409
1474845901,599.05,0.16
1474845902,599.05,0.07164476
1474845902,599.05,0.161
1474845902,599.09,1.28920605
1474846034,597.42,0.16
1474846035,597.42,0.171
1474846036,597.41,0.31
1474846036,597.36,2.519
1474846096,599.1,0.28005341
1474846117,597.41,0.28
1474846119,597.36,0.0073273
1474846140,597.41,0.16
1474846140,597.41,0.09591942
1474846152,597.41,0.06440075
1474846152,597.41,0.16
1474846153,597.41,0.161
1474846153,597.41,0.16
1474846153,597.41,0.159
1474846153,597.41,0.06837742
1474846153,597.41,0.05514265
1474846153,597.41,0.161
1474846153,597.41,0.16
1474846153,597.41,0.162
1474846154,597.41,0.16
1474846318,597.54,1.68185081
1474846333,597.54,0.06007664
1474846355,597.54,0.066
1474846518,599.31,0.12607664
1474846525,597.44,0.11688
1474846525,599.37,0.11656983
1474846529,597.44,0.11688
1474846637,597.58,0.08732886
1474846717,598.99,0.0284132
1474846789,597.58,0.04275762
1474846816,598.99,0.60772467
1474846958,597.58,0.02991352
1474846958,597.58,0.159
1474846959,597.58,0.01397562
1474846985,597.58,0.14602438
1474846985,597.58,0.17
1474846985,597.58,0.16
1474846985,597.58,0.171
1474846986,597.58,0.17
1474846986,597.58,0.169
1474846986,597.58,0.04581106
1474846986,597.58,0.29418894
1474846986,597.54,3.0
1474846987,597.37,0.58732087
1474847079,598.97,0.31331843
1474847085,598.96,0.04064737
1474847244,597.61,0.68
1474847246,597.4,0.15572909
1474847318,597.61,0.01427091
1474847318,597.61,0.09292909
1474847322,598.97,0.16
1474847322,598.97,0.159
1474847322,598.97,0.02355992
1474847485,597.61,0.08232957
1474847525,597.61,0.08867043
1474847526,597.61,0.17
1474847526,597.61,0.05191877
1474847534,597.61,0.11908123
1474847534,597.61,0.16
1474847534,597.61,0.159
1474847534,597.61,0.13
1474847534,597.61,0.54
1474847534,597.59,0.29091877
1474847582,597.59,0.1290187
1474847757,598.96,0.85319997
1474847776,598.98,0.48607964
1474848028,598.95,0.53853309
1474848077,597.38,1.67508341
1474848197,597.38,0.08051189
1474848213,598.94,0.03065216
1474848294,597.36,0.49909862
1474848329,598.9,0.53486022
1474848330,597.35,0.194
1474848333,597.35,0.03
1474848335,598.82,0.12156117
1474848340,597.35,0.016
1474848344,597.35,0.326
1474848347,597.35,1.0
1474848358,597.35,0.081487
1474848359,597.35,0.51678
1474848363,597.35,0.381
1474848365,598.93,0.24222353
1474848367,597.35,0.812
1474848372,597.35,1.0
1474848376,597.35,0.31733
1474848703,597.35,0.076
1474848766,597.35,0.05032245
1474848886,597.35,1.0
1474848905,598.3,0.03
1474848909,598.3,0.119
1474848913,598.3,0.01
1474848915,598.3,0.05
1474848920,598.3,0.96118
1474848923,598.3,1.0
1474848926,598.3,0.26142
1474848929,598.3,0.61567
1474848929,598.3,0.171
1474848930,598.3,0.17
1474848930,598.3,0.04333
1474848933,598.3,0.12867
1474848934,598.3,0.12527
1474848936,598.3,0.04473
1474848936,597.36,0.95527
1474848940,597.36,0.12
1474848944,597.35,0.102
1474848947,597.35,0.09
1474849286,597.37,0.01729179
1474849308,597.42,0.0811
1474849331,598.96,2.49175434
1474849426,598.93,0.01471
1474849428,598.93,4.8e-07
1474849428,597.51,0.00999952
1474849445,597.51,0.00400048
1474849446,597.39,0.07780752
1474849679,598.94,0.01381
1474849684,598.94,8.8e-07
1474849684,597.39,0.01380912
1474849686,597.39,0.01
1474849737,598.92,3.10883
1474849838,597.64,0.49405133
1474849864,598.93,0.079
1474849864,598.93,0.13644008
1474849864,598.93,0.161
1474849864,598.93,0.159
1474849864,598.93,0.16
1474849864,598.93,0.159
1474849864,598.93,0.16
1474849865,598.93,0.16
1474849865,598.99,1.2019515
1474849878,597.67,0.04359819
1474849893,598.98,0.14828227
1474849918,597.69,0.15259369
1474850077,597.72,0.172
1474850078,597.72,0.07497229
1474850132,598.96,0.51071192
1474850147,598.98,1.72490722
1474850173,597.72,0.47776738
1474850286,597.8,0.17
1474850286,597.8,0.171
1474850286,597.8,0.171
1474850286,597.71,0.32611829
1474850565,598.97,0.32830933
1474850587,598.95,2.19870075
1474850885,597.84,0.415
1474850928,598.98,0.30130086
1474850960,598.98,0.628
1474850994,598.95,0.157691
1474851030,598.98,3.52628535
1474851129,597.89,0.184
1474851133,597.89,0.211
1474851136,597.89,0.053
1474851139,597.9,0.042
1474851141,597.9,0.184
1474851143,597.9,0.126
1474851145,597.91,0.04
1474851148,597.91,0.46
1474851150,597.91,0.092
1474851152,597.91,0.37
1474851154,597.91,0.049
1474851157,597.92,0.097
1474851161,597.92,0.012
1474851164,597.93,0.06
1474851170,597.93,0.04
1474851184,597.95,0.02
1474851186,597.95,0.452
1474851188,597.95,0.056
1474851191,597.95,0.01
1474851193,597.95,0.03
1474851195,597.95,0.296
1474851198,597.96,0.839
1474851200,597.96,0.24
1474851203,597.96,0.14
1474851205,597.96,0.19
1474851207,597.96,0.01
1474851209,597.96,0.173
1474851211,597.96,0.54
1474851214,597.96,0.70989
1474851271,598.97,0.2
1474851273,598.97,0.0131
1474851273,597.72,0.0069
1474851275,597.72,0.2131
1474851277,597.73,0.01
1474851280,598.0,0.2131
1474851291,598.0,0.01
1474851293,598.0,0.02
1474851295,598.0,0.37
1474851297,598.0,0.4069
1474851297,597.75,0.0321
1474851300,597.75,0.01
1474851302,597.76,0.011
1474851304,597.76,0.01
1474851360,598.99,0.021
1474851654,597.89,0.08045129
1474851664,597.89,1.0
1474851666,597.89,0.093
1474851668,597.89,0.406
1474851671,597.9,0.336
1474851674,597.9,0.01
1474851676,597.9,0.11
1474851679,597.9,0.332
1474851681,597.9,0.055
1474851684,597.9,0.01
1474851687,597.9,0.632
1474851691,597.75,0.06161429
1474851691,597.66,0.09838571
1474851693,597.66,0.24
1474851696,597.67,0.366
1474851698,597.67,0.05
1474851911,598.98,0.157944
1474851958,597.8,0.14721036
1474851964,597.8,0.01
1474851966,597.8,0.089
1474851967,597.8,0.05
1474851969,597.8,0.23
1474851972,597.8,1.0
1474851975,597.8,0.355
1474851977,597.81,0.06
1474851980,597.81,0.014
1474851990,597.81,0.04106986
1474852008,598.98,0.45538027
1474852042,598.98,0.157944
1474852049,598.98,0.30399012
1474852174,597.81,0.0436697
1474852333,598.99,0.031681
1474852437,597.81,0.04116341
1474852469,597.82,0.01695341
1474852546,598.99,0.42012785
1474852569,598.01,0.18
1474852571,598.01,0.027
1474852574,598.01,0.01
1474852576,598.01,0.01
1474852578,598.01,0.01
1474852580,598.01,0.042
1474852583,598.01,0.811
1474852586,598.01,0.54636
1474852588,598.01,0.022
1474852591,598.01,0.209
1474852593,598.01,0.1260152
1474852593,598.01,0.1439848
1474852595,598.01,0.0280152
1474852595,597.82,0.1039848
1474852598,597.82,0.104
1474852600,597.82,0.022
1474852602,597.82,0.0300152
1474852603,597.75,0.163
1474852603,597.75,0.1049948
1474852782,597.82,0.26
1474852782,597.76,0.602
1474852798,597.77,0.10702666
1474853133,597.77,0.01676236
1474853233,598.99,0.600816
1474853270,597.77,0.01676236
1474853293,598.97,0.087
1474853352,597.77,0.15423764
1474853353,597.77,0.04176236
1474853355,597.77,0.081
1474853358,597.77,0.04823764
1474853358,597.77,0.172
1474853358,597.38,0.24876236
1474853361,597.77,0.05
1474853370,597.77,0.381
1474853372,597.77,0.02
1474853375,597.77,0.052
1474853377,597.77,0.33
1474853380,597.77,0.05
1474853383,597.77,0.297
1474853383,597.36,0.215
1474853386,597.36,0.017
1474853438,597.77,0.06369699
1474853493,597.77,0.06850446
1474853548,597.77,0.10449554
1474853549,597.77,0.34350446
1474853551,597.77,0.079
1474853554,597.77,0.09
1474853557,597.77,0.02
1474853563,597.77,0.05
1474853563,597.77,0.158
1474853567,597.77,0.002
1474853567,597.77,0.078
1474853569,597.77,0.038
1474853569,597.77,0.16
1474853569,597.77,0.082
1474853572,597.77,0.144
1474853575,597.77,0.269
1474853577,597.77,0.32
1474853580,597.77,0.235
1474853580,597.52,0.046
1474853585,597.53,0.01
1474853587,597.53,0.21
1474853628,597.77,0.36
1474853631,597.77,0.33
1474853635,597.77,0.01
1474853639,597.77,0.11
1474853639,597.38,0.039
1474853642,597.38,0.09
1474853648,597.39,0.02
1474853662,598.9,0.16
1474853662,598.9,0.08329003
1474853676,598.9,0.03971875
1474853728,598.96,0.12406549
1474853734,597.45,0.0212665
1474853735,598.95,0.04865313
1474853741,598.94,3.10163717
1474853836,597.45,0.18
1474853840,597.45,0.267
1474853845,597.45,0.03
1474854013,597.38,0.04938953
1474854086,597.42,0.2
1474854096,598.93,0.16
1474854096,598.99,0.35507291
1474854117,597.47,0.01810979
1474854151,598.99,0.42639374
1474854427,598.98,0.36086425
1474854494,598.99,0.05845473
1474854557,597.63,0.03292252
1474854624,598.95,0.43787819
1474854644,598.99,0.039
1474854653,597.63,0.04359236
1474854747,598.93,0.118
1474854761,598.98,0.149
1474854789,599.0,0.41132856
1474854917,597.64,0.16461809
1474854950,597.64,0.0691396
1474854980,598.97,0.26758329
1474854993,598.97,0.157944
1474855003,598.96,0.07651488
1474855003,598.96,0.15929129
1474855003,598.96,0.08219383
1474855005,598.88,0.154
1474855011,598.88,0.156
1474855015,598.88,0.01
1474855019,598.88,0.01
1474855024,598.88,0.07
1474855024,597.64,0.01
1474855028,597.64,0.08
1474855108,598.94,0.149
1474855124,598.99,0.102
1474855138,598.96,0.07
1474855144,598.96,0.02746128
1474855144,598.96,0.07953872
1474855146,598.97,0.0233
1474855149,598.96,0.09346128
1474855149,598.96,0.03653872
1474855154,598.96,0.01
1474855157,598.96,0.05
1474855161,598.96,0.01
1474855165,598.96,0.06446128
1474855166,598.96,0.171
1474855166,598.96,0.172
1474855166,597.64,0.05999872
1474855166,598.97,0.0233
1474855170,597.64,0.05
1474855173,598.99,0.157944
1474855213,597.64,0.14251111
1474855215,598.98,0.01622605
1474855229,597.64,0.04899322
1474855302,597.64,0.0201
1474855332,599.0,0.157944
1474855405,597.64,0.0261
1474855421,598.98,0.0585
1474855424,598.98,0.017
1474855424,598.98,0.173
1474855451,598.96,0.0585
1474855456,598.96,0.0585
1474855461,597.64,0.04191503
1474855512,598.75,0.157944
1474855516,598.75,0.191
1474855532,598.75,0.42586422
1474855538,598.75,0.60837745
1474855614,597.65,0.16461262
1474855663,598.75,0.1069882
1474855690,598.75,0.01968263
1474855733,597.65,0.063118
1474855747,598.75,0.24284546
1474855793,598.75,0.26847291
1474855926,597.65,0.108882
1474855926,597.65,0.22643265
1474856002,598.74,0.15781
1474856151,598.73,0.13710825
1474856151,598.73,0.11089175
1474856194,598.73,0.026
1474856328,598.73,0.02410825
1474856328,598.73,0.07780617
1474856328,598.73,0.1367
1474856328,598.75,0.04554151
1474856351,598.0,0.453
1474856352,598.75,0.0585
1474856355,598.0,0.02
1474856357,598.75,0.117
1474856362,598.0,0.06
1474856362,598.75,0.0585
1474856495,598.74,0.153
1474856495,598.75,0.23636157
1474856504,598.74,0.162
1474856504,598.75,0.305
1474856550,598.0,0.03183624
1474856603,598.75,0.15781
1474856615,598.0,0.13916376
1474856616,598.0,0.171
1474856616,598.0,0.172
1474856616,598.0,0.173
1474856617,597.66,0.00983624
1474856671,598.74,0.78536772
1474856687,598.75,0.022
1474856933,597.47,0.05868988
1474857084,598.75,0.186
1474857154,598.75,0.07
1474857227,598.75,0.06
1474857258,597.5,5.5
1474857260,597.5,1.754
1474857336,597.5,0.60899414
1474857342,597.5,1.58338477
1474857348,597.5,0.02435977
1474857374,597.38,0.04048602
1474857381,597.5,2.01276132
1474857381,597.5,0.161
1474857381,597.5,0.16119
1474857381,597.5,0.16204868
1474857414,597.46,0.02515996
1474857528,597.46,0.171
1474857528,597.46,0.22
1474857528,597.36,1.27
1474857722,597.46,0.171
1474857722,597.46,0.19
1474857722,597.36,6.299
1474857726,597.36,0.045785
1474857736,597.5,0.00095132
1474857738,598.99,9.99191973
1474857841,597.65,1.622
1474857853,597.63,0.17
1474857853,597.63,0.172
1474857853,597.63,0.172
1474857854,597.4,16.932
1474857854,597.35,4.00708055
1474857854,597.27,3.0
1474857854,597.02,2.84
1474857854,597.01,0.05
1474857854,597.01,15.78
1474857854,597.0,6.87691945
1474857864,597.36,0.17
1474857865,597.03,2.62
1474857865,597.02,16.932
1474857865,597.01,16.78
1474857865,597.0,3.05714777
1474857865,596.95,2.80466956
1474857865,596.94,20.0
1474857865,596.8,10.0
1474857866,596.79,27.63618267
1474857921,597.65,0.032
1474857926,596.8,0.07657583
1474857933,597.65,0.034427
1474857949,597.65,0.08
1474857962,597.65,3.862
1474858063,597.61,0.027
1474858063,597.61,0.00382
1474858083,597.61,0.15918
1474858083,597.65,3.61082
1474858240,597.65,0.13394508
1474858248,597.65,0.30442065
1474858254,597.65,0.32038727
1474858262,598.83,2.35137332
1474858270,598.82,0.026
1474858278,597.65,0.02199439
1474858625,598.0,0.108
1474858674,597.99,0.042
1474858710,597.65,0.14900561
1474858710,597.65,0.12762897
1474858734,597.99,0.113
1474858924,597.99,0.161
1474858924,597.99,0.161
1474858924,598.0,2.048
1474858933,598.0,0.2926
1474859013,598.0,6.3489
1474859053,597.9,0.01717769
1474859263,598.0,0.62551839
1474859290,598.0,0.57698161
1474859374,598.99,0.2831099
1474859598,597.65,0.10563118
1474859606,597.6,0.04937558
1474859636,598.99,0.29526477
1474860087,597.92,0.8125578
1474860161,599.0,0.00838063
1474860333,598.43,0.172
1474860334,598.43,0.172
1474860334,598.43,0.154
1474860334,598.43,0.173
1474860334,598.13,1.0033881
1474860431,597.81,0.00838
1474860445,598.19,0.07804716
1474860715,598.98,0.15999122
1474860715,598.98,0.065
1474860715,598.98,0.16
1474860715,598.98,0.159056
1474860715,598.98,0.161
1474860715,598.98,0.161
1474860837,598.98,0.09072627
1474860855,597.92,0.04310178
1474860945,598.98,0.26736732
1474860953,598.98,0.30382651
1474861125,597.83,0.01809716
1474861311,598.98,0.04054127
1474861312,598.98,0.04054127
1474861321,598.98,0.04054127
1474861558,598.12,0.40663416
1474861566,598.12,0.50260197
1474861718,598.1,0.024782
1474861726,598.09,0.33505114
1474861813,598.09,3.26
1474861814,598.08,3.26432175
1474861814,597.86,2.7
1474861814,597.85,2.98
1474861814,597.82,2.99
1474861814,597.81,1.56580216
1474861837,597.82,0.02467754
1474861870,597.82,0.50259355
1474861897,597.82,2.48740645
1474861897,597.55,3.0
1474861897,597.54,3.271547
1474861898,597.54,3.27
1474861898,597.24,3.015467
1474861898,597.16,6.8
1474861898,597.15,32.82
1474861899,597.0,5.33557955
1474862102,597.28,0.16
1474862102,597.28,0.16
1474862103,597.28,0.125
1474862103,597.28,0.02473135
1474862207,598.96,12.27727599
1474862214,598.96,4.65472401
1474862215,598.96,0.161
1474862215,598.96,0.16
1474862215,598.96,0.161
1474862215,598.96,0.159
1474862216,598.96,0.16004045
1474862216,598.96,0.16
1474862216,598.96,6.66171651
1474862225,598.95,12.27748097
1474862232,598.95,4.65451903
1474862232,598.95,0.16
1474862232,598.95,0.161
1474862233,598.95,0.16
1474862233,598.95,0.16000001
1474862233,598.95,0.164
1474862233,598.95,0.161
1474862235,598.95,0.16
1474862237,598.95,4.64323633
1474862410,598.92,0.01001786
1474862501,597.57,0.09561587
1474862652,598.96,0.15643
1474862746,598.96,0.0485644
1474862758,597.38,0.12354542
1474862830,597.33,0.44347864
1474862907,598.96,0.54690597
1474863093,597.55,0.091355
1474863149,597.55,0.50302249
1474863174,598.98,0.0584
1474863194,597.61,16.932
1474863196,597.61,0.173
1474863196,597.61,7.16
1474863196,597.54,0.16
1474863196,597.54,0.172
1474863197,597.32,3.6
1474863197,596.98,2.9
1474863197,596.8,3.0
1474863198,596.65,0.172
1474863198,596.65,0.172
1474863198,596.65,3.0
1474863199,596.6,6.0
1474863199,596.6,0.04860878
1474863199,596.51,0.1
1474863199,596.51,0.45
1474863200,596.51,2.8137
1474863200,596.5,8.103
1474863200,596.5,20.0
1474863200,596.5,15.0
1474863201,596.4,2.79
1474863201,596.39,2.8
1474863201,596.1,0.37
1474863202,596.1,12.08369122
1474863211,596.8,0.117
1474863211,596.8,0.16
1474863211,596.8,0.16
1474863211,596.8,0.161
1474863211,596.8,0.162
1474863211,596.8,0.165
1474863211,596.8,0.15198214
1474863212,596.8,0.162
1474863212,596.8,0.12034722
1474863212,596.8,0.16
1474863212,596.8,0.16067064
1474863216,596.8,0.00089936
1474863216,596.8,0.16
1474863223,598.53,0.14337118
1474863224,598.53,0.00838722
1474863548,598.77,0.05465857
1474863644,597.52,1.24919405
1474863701,598.67,0.00838511
1474863853,598.66,0.07359756
1474863997,598.67,0.016909
1474864373,597.52,0.42990659
1474864373,597.52,0.173
1474864373,597.52,0.172
1474864373,597.52,0.12509341
1474864381,598.19,4.0
1474864504,598.23,3.453
1474864626,598.16,5.457
